employee_id,job_role,department,tenure_years,monthly_income,overtime_hours,travel_frequency,job_satisfaction,manager_rating,training_hours,work_life_balance_score,remote_friendly_role,attrition,age,gender,ethnicity,marital_status,disability_status,commute_distance_km
10239,Operations,Finance,1.11,4489.23,3.8,Occasional,4,2,18,3,1,1,25,Other,Mixed,Married,,24.7
10240,Developer,Operations,0.27,4697.2,26.9,,5,3,59,2,0,0,45,Other,Asian,Divorced,,5.0
10241,Finance,Technology,0.29,1529.01,19.1,,4,5,51,4,0,1,45,Other,Asian,Widowed,,11.2
10242,Consultant,Technology,7.7,4958.2,2.8,Occasional,1,5,48,3,0,1,61,Female,Mixed,Divorced,Physical,11.5
10243,Manager,Consulting,3.51,5051.93,12.5,,4,5,27,5,1,0,63,Other,Asian,Divorced,,20.8
10244,Consultant,Consulting,0.41,3625.86,1.7,Frequent,3,2,21,1,0,0,25,Female,White,Single,,6.9
10245,Finance,Technology,1.32,5502.82,17.2,Frequent,4,2,50,4,1,1,46,Male,Asian,Single,,11.3
10246,Consultant,Operations,2.69,5363.75,24.2,Occasional,1,3,23,2,0,1,36,Female,White,Single,,16.1
10247,Analyst,Technology,5.42,4123.74,9.5,Occasional,5,5,58,5,1,1,46,Female,White,Divorced,,9.2
10248,Manager,Consulting,0.13,3458.27,8.9,Occasional,3,4,45,4,1,0,32,Male,White,Single,,2.9
10249,Manager,Technology,0.81,2832.61,11.9,Occasional,4,5,29,5,1,0,48,Other,White,Single,,21.4
10250,Finance,Technology,6.61,3954.92,8.9,,1,3,28,2,1,0,22,Other,Mixed,Single,,25.6
10251,Operations,Operations,0.03,4683.71,7.5,,3,3,9,2,0,0,45,Male,Other,Married,,11.7
10252,Analyst,Finance,0.67,3610.99,2.3,,3,4,52,1,0,1,63,Other,Other,Widowed,,13.8
10253,Developer,Consulting,9.58,1500.0,8.6,Frequent,3,2,31,4,1,0,32,Other,White,Married,,17.3
10254,Consultant,Operations,2.85,5522.46,3.9,Frequent,4,4,8,1,0,0,25,Male,Other,Divorced,,22.0
10255,HR,Technology,0.91,4228.27,36.5,Occasional,1,3,24,1,0,1,53,Other,White,Divorced,,6.5
10256,Consultant,Technology,0.21,3544.45,41.0,Occasional,1,4,15,1,0,0,49,Male,Other,Single,,8.8
10257,Consultant,Finance,0.09,5028.59,23.2,,1,5,14,3,1,0,56,Other,Black,Widowed,,5.5
10258,Developer,Consulting,0.84,5829.57,35.3,,2,3,58,2,1,1,56,Other,Asian,Married,,27.3
10259,Consultant,Consulting,6.4,1500.0,8.0,,5,2,47,1,1,0,39,Other,Other,Widowed,,17.6
10260,Analyst,HR,1.61,4521.12,24.1,Occasional,1,2,17,3,1,0,22,Other,White,Divorced,Mental,7.4
10261,Analyst,Consulting,3.82,2288.02,23.6,,2,4,52,3,1,1,27,Male,Asian,Divorced,Mental,5.4
10262,Manager,Finance,7.51,4598.93,20.3,Occasional,2,4,22,3,0,0,48,Female,Asian,Single,,16.8
10263,Finance,HR,1.57,4153.51,11.6,Occasional,3,4,54,1,0,1,54,Female,Mixed,Married,,2.2
10264,Operations,HR,0.64,4762.87,16.3,Frequent,5,5,41,3,0,0,40,Male,Mixed,Married,,26.7
10265,HR,Technology,2.18,3400.9,19.7,Frequent,3,2,2,1,1,0,49,Male,Other,Widowed,Physical,17.0
10266,Consultant,Technology,7.16,1752.11,19.4,Occasional,5,3,6,4,0,0,41,Other,Mixed,Widowed,,10.1
10267,Consultant,Consulting,4.89,3459.56,7.1,,3,3,38,2,0,1,21,Other,White,Divorced,,12.5
10268,Developer,HR,0.2,4488.22,39.3,Occasional,4,2,51,5,1,0,60,Female,Mixed,Single,,15.7
10269,Finance,Technology,3.54,5218.47,17.3,Occasional,5,4,10,1,0,0,55,Female,Black,Divorced,,22.2
10270,Analyst,Finance,2.55,2593.8,28.1,Occasional,2,1,54,2,0,0,32,Male,Other,Widowed,Physical,10.3
10271,HR,Technology,7.14,5232.47,10.3,Occasional,2,4,23,1,1,1,28,Male,Asian,Single,,6.8
10272,Manager,Technology,0.39,3222.55,23.0,Frequent,5,2,34,4,0,0,42,Other,Asian,Widowed,,18.8
10273,Analyst,HR,2.29,4434.94,18.2,Frequent,3,5,49,2,1,0,43,Other,Black,Married,,20.6
10274,Finance,HR,6.35,3388.13,7.8,Occasional,4,4,24,2,0,1,56,Other,White,Widowed,,18.1
10275,Operations,Operations,1.58,4218.6,16.5,Frequent,4,3,27,3,1,0,54,Female,Asian,Divorced,,7.9
10276,Manager,Finance,1.97,5070.25,12.8,Frequent,1,5,11,1,0,1,53,Female,Black,Single,,21.5
10277,Operations,HR,0.22,2527.58,13.9,,5,2,22,1,0,0,50,Male,Mixed,Single,Mental,22.3
10278,Developer,Consulting,0.98,3184.11,31.6,Frequent,4,1,16,5,0,0,61,Female,Other,Single,,8.7
10279,Developer,Finance,1.18,4221.96,15.0,Frequent,3,4,57,3,0,0,37,Other,Black,Divorced,,8.4
10280,Consultant,Finance,8.71,6881.9,30.3,Occasional,3,5,57,3,0,1,51,Male,Black,Divorced,Other,10.3
10281,Operations,HR,1.0,2964.17,24.6,Frequent,2,5,40,5,0,0,62,Female,Mixed,Divorced,,5.1
10282,Finance,Finance,1.85,6448.16,17.8,Frequent,4,3,36,3,0,0,29,Other,White,Married,,23.8
10283,HR,HR,3.34,6405.31,32.9,Frequent,4,4,17,3,0,0,53,Male,Mixed,Single,,17.5
10284,Manager,Technology,0.53,3883.23,31.1,Occasional,3,1,54,4,1,0,21,Female,Mixed,Single,,6.9
10285,Analyst,Operations,2.0,3642.22,17.9,Occasional,2,5,8,2,1,0,30,Male,Asian,Single,,8.0
10286,Finance,Technology,4.02,3169.52,18.9,Frequent,4,3,44,5,0,0,20,Male,Black,Single,,18.3
10287,Finance,HR,6.05,3918.16,33.1,Occasional,3,4,34,4,0,0,34,Female,Black,Married,Mental,16.3
10288,Developer,HR,2.95,2311.94,25.7,Occasional,2,4,35,4,0,1,24,Other,Mixed,Single,,8.7
10289,Operations,Technology,3.32,3908.51,39.1,,2,1,56,4,1,1,62,Female,Mixed,Married,,22.8
10290,Consultant,Consulting,0.4,5796.26,14.8,Frequent,3,3,17,3,1,0,64,Other,Black,Widowed,,20.0
10291,Consultant,Consulting,8.74,3266.7,6.0,,2,1,19,5,1,1,31,Male,Black,Divorced,,5.1
10292,Manager,Consulting,0.43,3711.13,9.2,Frequent,2,5,20,3,0,1,49,Other,Black,Divorced,,17.8
10293,Developer,HR,4.47,1958.63,2.6,Frequent,1,2,46,3,1,0,43,Other,White,Single,,19.8
10294,Finance,Finance,0.92,4448.87,8.7,,2,2,19,4,1,1,48,Male,Mixed,Divorced,,16.3
10295,HR,HR,8.14,4317.38,25.5,,4,1,54,1,0,1,48,Female,Mixed,Single,Mental,17.0
10296,Developer,Finance,3.82,4076.44,15.0,Frequent,2,1,5,5,0,1,33,Male,Asian,Married,,2.4
10297,Manager,Technology,4.21,3739.81,7.7,,4,2,8,5,1,1,18,Other,Asian,Divorced,,9.6
10298,Manager,Operations,0.74,3648.69,10.5,,3,5,42,4,1,1,63,Female,Other,Divorced,,11.0
10299,Developer,Finance,1.76,4602.28,20.3,Occasional,2,1,28,4,1,1,51,Female,Black,Married,,22.3
10300,Manager,Consulting,2.89,3965.42,11.0,Frequent,3,5,28,2,1,0,43,Male,Black,Married,,7.2
10301,Developer,HR,4.41,4377.97,13.7,Occasional,5,5,12,4,1,0,47,Male,Other,Widowed,,6.8
10302,Analyst,Technology,0.33,4257.98,4.0,Frequent,2,3,35,3,1,0,58,Other,Mixed,Married,,7.1
10303,Developer,Consulting,9.84,5348.11,36.0,Occasional,3,5,26,4,0,0,22,Female,Black,Single,,8.9
10304,Operations,Technology,6.63,4812.39,39.5,Frequent,5,4,46,5,1,0,41,Female,Asian,Single,,37.9
10305,Developer,Operations,0.95,4231.43,8.1,Occasional,4,2,56,1,0,1,27,Male,White,Divorced,,9.5
10306,Manager,HR,5.19,5822.11,12.5,Frequent,4,2,48,1,0,0,55,Male,Mixed,Divorced,,23.5
10307,Operations,HR,2.19,4504.32,2.2,Occasional,4,1,43,3,1,0,52,Other,White,Married,,23.6
10308,Manager,Operations,1.86,5565.96,34.0,,4,1,5,1,1,1,19,Other,White,Single,,11.8
10309,Consultant,HR,1.13,4728.33,5.2,Frequent,4,3,38,4,1,0,46,Female,Other,Married,Physical,15.0
10310,Consultant,Finance,2.61,1789.7,15.9,,1,3,56,1,0,1,36,Male,White,Married,,17.0
10311,Operations,Technology,3.93,5565.8,6.7,Occasional,3,4,31,4,0,0,55,Other,Black,Single,Mental,27.5
10312,Analyst,Consulting,1.59,4162.21,16.2,Frequent,5,1,48,2,0,1,59,Female,Other,Divorced,,16.5
10313,Consultant,Operations,2.98,3937.65,29.7,Occasional,5,2,42,5,0,1,31,Other,Asian,Divorced,,21.2
10314,Developer,Finance,3.61,4337.62,24.4,Occasional,2,4,43,3,0,1,45,Female,White,Divorced,,8.5
10315,Manager,Consulting,3.73,3586.02,25.7,,3,1,27,2,0,0,51,Other,Black,Divorced,,16.0
10316,Consultant,Consulting,0.16,4272.43,4.7,Frequent,1,4,44,1,0,0,21,Male,Black,Widowed,,6.7
10317,Consultant,Operations,5.89,3289.75,15.6,Occasional,1,5,0,3,1,1,64,Female,Asian,Widowed,,13.9
10318,Analyst,Finance,1.84,5529.13,56.4,,3,5,49,4,0,0,42,Male,Other,Divorced,,5.3
10319,Operations,Consulting,0.91,3863.69,19.5,,4,4,53,2,0,0,23,Male,Other,Single,,10.1
10320,Operations,Consulting,0.83,3540.9,16.6,,4,1,50,5,0,0,45,Female,Other,Single,Mental,24.6
10321,Finance,Finance,1.98,2890.09,13.3,,3,5,42,5,1,0,55,Other,Asian,Married,Physical,6.3
10322,Analyst,HR,6.54,4322.53,18.2,Occasional,5,5,30,2,0,0,26,Other,Asian,Widowed,,7.9
10323,Developer,Consulting,1.43,4224.53,16.1,Occasional,4,4,29,2,0,0,35,Female,Asian,Divorced,,14.9
10324,Operations,Technology,4.16,4466.11,50.1,Occasional,2,5,53,2,0,1,48,Female,Other,Divorced,,19.7
10325,Manager,Finance,0.31,2767.3,28.4,Frequent,1,2,17,1,1,1,39,Male,White,Single,,9.5
10326,Analyst,Consulting,1.94,2078.58,14.7,Frequent,4,5,28,5,0,0,21,Female,Asian,Married,,5.8
10327,Consultant,Operations,14.37,4750.71,27.4,,5,4,41,5,1,0,50,Female,Asian,Single,,7.0
10328,Manager,Technology,4.41,5781.57,8.7,Occasional,4,5,37,1,0,0,53,Female,Other,Widowed,,4.3
10329,Manager,Consulting,0.71,2768.38,15.9,,4,5,22,3,1,1,52,Male,Asian,Single,,20.2
10330,Consultant,Technology,2.09,5907.33,11.0,Occasional,1,3,21,5,1,0,30,Male,White,Divorced,,18.6
10331,Analyst,Technology,0.8,4340.69,26.2,Frequent,2,4,1,3,0,0,32,Male,Other,Single,,6.8
10332,Consultant,HR,1.58,3991.52,15.1,,2,4,4,3,0,0,50,Male,Asian,Single,,5.0
10333,Finance,Technology,4.54,3522.94,18.0,Occasional,5,3,41,3,1,0,45,Female,Asian,Divorced,,11.3
10334,Manager,HR,4.43,2338.58,14.2,Occasional,3,3,14,5,1,0,51,Male,Mixed,Widowed,,8.5
10335,HR,Finance,0.78,5185.27,21.0,Occasional,3,2,31,4,0,1,55,Female,Mixed,Widowed,,15.9
10336,HR,HR,7.66,3069.27,26.5,,3,5,45,3,0,1,18,Male,Black,Widowed,,5.7
10337,Developer,Operations,2.69,3064.23,39.6,Frequent,5,1,5,4,0,1,48,Female,Black,Widowed,,6.6
10338,Operations,Consulting,1.43,5190.31,13.2,Occasional,4,1,13,1,0,0,34,Other,Asian,Divorced,,34.2
10339,Consultant,Finance,2.09,1740.42,7.1,,2,3,23,4,1,1,39,Male,Mixed,Widowed,,12.5
10340,Consultant,Finance,2.79,2171.68,21.8,Occasional,2,4,56,4,1,0,49,Female,Black,Divorced,,8.7
10341,Developer,Operations,2.46,3978.24,5.5,,4,4,20,2,0,0,46,Female,Other,Divorced,,34.7
10342,Developer,HR,2.0,4351.94,12.9,Frequent,2,2,13,3,1,0,18,Male,Mixed,Single,,3.3
10343,Developer,Consulting,2.11,4581.68,4.2,Occasional,2,1,11,5,0,1,45,Male,White,Single,,9.4
10344,Manager,HR,0.58,3637.84,86.2,,3,4,54,2,0,1,58,Female,White,Divorced,,13.5
10345,Finance,Technology,5.03,7036.44,36.2,Occasional,3,2,3,4,0,1,19,Other,White,Single,,19.2
10346,Consultant,HR,2.34,3726.53,33.9,,1,2,57,1,0,0,42,Male,White,Single,,4.3
10347,Manager,Finance,0.42,3723.06,40.9,Frequent,1,3,43,5,0,0,38,Other,Mixed,Married,,6.9
10348,Developer,Consulting,4.36,3043.62,31.5,Frequent,2,1,20,1,0,1,54,Female,Other,Married,,14.9
10349,Consultant,HR,8.08,4148.69,19.6,,3,2,16,4,1,1,43,Female,White,Married,,5.8
10350,Manager,Consulting,8.83,4737.95,20.0,Frequent,1,2,28,1,0,0,57,Other,Other,Widowed,,15.8
10351,Finance,Consulting,1.38,5444.29,38.3,Occasional,1,2,50,2,0,1,18,Male,Black,Single,Physical,21.1
10352,Manager,Technology,0.44,2212.86,40.0,Frequent,3,1,15,1,1,1,49,Female,Black,Widowed,,9.0
10353,Finance,Technology,2.19,3704.81,7.7,Occasional,1,3,17,2,1,0,26,Male,Asian,Divorced,,10.6
10354,Developer,Finance,0.36,4536.04,14.8,Frequent,4,5,37,3,0,0,63,Male,Mixed,Widowed,,9.4
10355,Finance,Operations,8.15,4704.47,17.5,Frequent,4,4,40,5,0,0,22,Other,White,Single,,17.1
10356,Consultant,Consulting,0.61,4007.86,32.1,Occasional,3,1,57,1,0,1,57,Female,Other,Married,,29.6
10357,Developer,Operations,0.87,4650.91,8.8,Frequent,3,1,50,2,0,1,34,Male,Other,Widowed,,10.7
10358,Consultant,Finance,1.57,3029.24,8.0,Occasional,1,1,43,4,0,1,46,Male,Mixed,Single,,21.5
10359,HR,Consulting,1.45,5869.49,5.1,Occasional,2,5,10,4,0,0,61,Male,Black,Married,Physical,9.8
10360,Analyst,Consulting,4.75,5191.15,11.2,Frequent,5,4,31,2,0,0,36,Female,Mixed,Divorced,,8.6
10361,Finance,Operations,1.83,2386.09,12.8,Frequent,4,4,27,5,1,1,57,Other,Other,Divorced,,16.0
10362,Analyst,HR,0.56,2709.88,45.9,Occasional,4,2,15,3,0,1,46,Other,Mixed,Divorced,Mental,5.6
10363,Analyst,Technology,0.93,2743.69,29.7,,3,2,33,3,1,0,29,Female,Black,Widowed,Other,32.8
10364,Finance,HR,2.13,4813.56,32.1,Frequent,2,3,49,5,0,1,25,Other,Black,Divorced,,11.3
10365,Developer,Operations,0.48,2458.33,6.9,Frequent,3,1,29,1,0,1,60,Other,White,Widowed,,12.9
10366,HR,Technology,2.84,3602.77,14.1,,1,3,37,2,1,1,60,Other,White,Widowed,,20.1
10367,Consultant,HR,2.5,4545.65,27.2,,2,1,57,3,0,1,48,Other,White,Widowed,Physical,11.0
10368,Manager,Technology,3.76,3920.6,18.5,Frequent,1,4,21,5,0,0,32,Other,Black,Widowed,,20.0
10369,Consultant,Consulting,8.33,4310.67,24.0,Frequent,4,3,4,3,1,1,51,Male,Other,Married,,12.7
10370,Manager,HR,7.3,2721.04,5.2,Frequent,3,4,8,3,1,1,43,Female,White,Married,,21.7
10371,Consultant,Technology,8.76,4713.83,17.9,,3,2,12,1,1,1,52,Male,Mixed,Widowed,,16.5
10372,Finance,Technology,0.84,3264.15,28.2,Frequent,5,4,38,3,0,0,46,Male,Other,Married,Mental,34.5
10373,HR,Technology,0.42,3610.46,7.1,,2,5,22,2,0,0,50,Female,Asian,Single,,19.0
10374,Manager,HR,1.08,4285.28,3.1,,4,3,26,5,0,0,50,Male,White,Married,,44.8
10375,Operations,Finance,6.76,4123.69,6.8,Occasional,5,1,31,1,0,1,53,Other,Asian,Divorced,,7.1
10376,Developer,HR,10.73,4028.78,37.9,,5,4,30,1,0,0,38,Male,White,Widowed,,15.6
10377,Consultant,Operations,5.88,3099.25,5.9,Occasional,3,3,32,5,1,1,47,Female,Other,Married,,17.7
10378,Consultant,HR,0.35,3640.54,16.9,,2,1,41,2,1,0,36,Male,Asian,Married,,9.5
10379,Manager,Technology,8.84,4002.62,3.0,,3,3,25,3,1,0,49,Other,Black,Widowed,,24.8
10380,Developer,Consulting,1.65,2349.9,8.0,Occasional,2,3,17,3,1,0,18,Female,White,Widowed,,18.4
10381,Developer,HR,0.03,3444.96,19.3,Occasional,5,5,11,2,0,0,50,Male,Mixed,Single,,19.1
10382,Finance,HR,1.75,4465.22,16.6,Occasional,1,4,2,4,1,0,43,Other,Asian,Single,,28.9
10383,Operations,Technology,0.14,2467.08,34.0,Occasional,4,5,4,5,1,0,59,Female,Mixed,Widowed,,10.5
10384,Finance,Consulting,2.35,5387.9,22.3,Occasional,5,2,13,2,1,0,62,Female,Asian,Widowed,,6.4
10385,Finance,Consulting,1.24,5523.54,7.1,Occasional,3,3,58,3,0,1,44,Other,Other,Single,Other,11.0
10386,Finance,Operations,1.92,2505.82,13.9,Occasional,4,4,46,5,1,0,45,Female,Mixed,Single,,13.6
10387,Finance,HR,2.85,5629.14,11.8,,5,2,11,5,1,0,37,Female,White,Married,,20.7
10388,Finance,Consulting,6.09,3827.7,1.7,,2,2,3,3,0,0,25,Male,Black,Married,,8.9
10389,HR,Consulting,3.25,4502.22,46.7,Occasional,3,5,55,2,0,0,43,Other,Other,Divorced,,24.5
10390,Developer,Finance,1.71,3404.02,17.2,Frequent,5,2,15,4,0,1,48,Male,Asian,Divorced,,19.1
10391,Finance,Finance,5.13,5107.65,19.5,Occasional,2,1,10,5,1,0,22,Male,White,Single,,28.5
10392,Developer,Consulting,7.08,4487.31,26.6,Frequent,2,1,35,5,0,0,28,Male,Asian,Widowed,,17.4
10393,Developer,Operations,0.38,3023.02,26.8,,2,1,37,5,0,0,38,Other,Mixed,Widowed,Physical,7.0
10394,Analyst,Consulting,2.28,2601.76,28.8,,4,2,56,2,1,1,25,Female,Mixed,Married,,26.7
10395,HR,Technology,1.0,2247.64,12.3,Frequent,3,3,47,5,1,0,43,Other,Black,Divorced,Mental,9.9
10396,Finance,HR,0.14,4225.53,11.2,,2,4,1,3,0,0,63,Female,Mixed,Married,,27.0
10397,Consultant,Operations,3.31,4686.97,34.9,Occasional,5,1,12,3,1,0,29,Other,Other,Widowed,,5.9
10398,Manager,Technology,5.96,4781.16,47.4,Frequent,2,1,7,1,1,1,60,Female,Asian,Married,,3.1
10399,Operations,Operations,0.53,3858.42,3.0,Frequent,3,1,43,5,1,0,30,Male,Asian,Married,,29.4
10400,Consultant,Technology,5.02,2611.6,34.1,,4,5,20,4,1,1,27,Male,Other,Married,Physical,10.1
10401,HR,HR,5.76,3181.51,13.9,Frequent,2,5,25,1,1,0,46,Female,Mixed,Single,,6.7
10402,Manager,HR,7.37,5382.82,15.8,Frequent,5,1,37,5,0,1,25,Male,Mixed,Divorced,,19.6
10403,HR,Finance,0.92,3418.45,0.9,Frequent,3,1,34,5,0,0,59,Other,Other,Married,,14.7
10404,Developer,Technology,7.03,4172.1,16.9,,2,5,14,2,1,0,55,Other,Black,Married,Physical,10.0
10405,Manager,Finance,1.16,2709.22,10.5,Frequent,4,4,39,2,1,0,18,Other,White,Married,,13.4
10406,Developer,Technology,2.41,4403.9,1.4,Frequent,1,3,29,3,1,1,26,Female,White,Divorced,Mental,4.0
10407,Consultant,Finance,0.16,3450.78,37.2,Occasional,5,4,1,1,1,0,21,Female,Mixed,Widowed,,21.9
10408,Consultant,HR,0.13,5256.06,19.3,Occasional,2,3,15,1,0,1,50,Other,White,Single,,6.4
10409,Manager,Operations,3.82,4928.27,21.5,Frequent,2,2,12,1,0,1,59,Female,White,Single,,2.5
10410,Manager,Finance,1.76,3405.15,37.0,,1,2,0,3,0,0,38,Other,White,Married,,37.5
10411,Finance,Technology,0.89,3848.0,27.1,Frequent,3,4,42,4,1,1,24,Male,Mixed,Widowed,,9.7
10412,HR,Technology,0.63,3338.66,5.0,,1,5,27,4,1,0,49,Male,Asian,Widowed,,4.4
10413,Finance,HR,3.33,2296.68,31.5,Occasional,3,1,0,4,0,0,56,Male,Mixed,Widowed,,12.5
10414,HR,Technology,0.0,2971.07,3.8,Occasional,2,2,39,1,0,1,45,Other,Mixed,Widowed,Mental,17.1
10415,Finance,Consulting,4.92,4237.86,25.7,Frequent,1,5,33,5,0,1,43,Female,Black,Married,,21.6
10416,Developer,Operations,0.25,4390.31,54.1,,2,5,12,1,0,1,54,Other,Black,Single,,7.5
10417,Manager,Finance,0.64,4178.26,25.9,,1,3,52,5,0,0,51,Other,Mixed,Divorced,,17.7
10418,Consultant,Operations,1.46,3637.92,12.8,,2,2,1,2,1,1,26,Other,Other,Married,,33.4
10419,HR,HR,1.99,5119.68,52.9,Frequent,2,4,58,3,1,1,23,Male,Other,Divorced,,3.3
10420,HR,Finance,1.32,4076.25,19.3,,2,5,3,4,0,1,39,Male,Black,Single,,9.0
10421,Consultant,Finance,1.16,4843.9,7.3,Occasional,4,4,24,1,0,0,26,Male,Black,Married,,14.6
10422,Finance,Consulting,9.97,1871.47,9.8,,1,4,33,1,1,1,64,Other,Asian,Married,,5.1
10423,HR,HR,3.08,1500.0,9.5,,4,2,12,2,1,1,62,Female,Black,Widowed,,3.2
10424,Operations,Technology,0.07,4340.55,61.1,Frequent,2,4,35,5,1,0,32,Female,White,Divorced,,12.0
10425,Developer,Consulting,1.69,2290.28,25.5,Frequent,5,4,31,4,1,0,18,Female,Mixed,Divorced,,19.2
10426,Manager,Consulting,6.24,3745.06,26.2,Frequent,3,1,57,3,0,1,49,Female,Mixed,Divorced,,12.8
10427,Consultant,Operations,1.08,3637.48,23.2,Frequent,1,4,20,5,1,0,64,Female,Mixed,Widowed,,6.9
10428,Manager,Operations,0.3,5904.88,20.3,Frequent,1,1,25,5,1,1,35,Female,Asian,Widowed,Physical,14.5
10429,Operations,Operations,4.26,4480.0,11.3,,3,2,14,4,1,1,28,Other,Asian,Widowed,,11.2
10430,HR,Consulting,2.79,4199.03,5.8,,4,4,28,3,0,0,52,Male,White,Widowed,,3.2
10431,HR,Technology,2.53,5004.39,21.7,Frequent,3,5,25,4,1,0,50,Female,Mixed,Married,,29.3
10432,Operations,Finance,0.17,4442.2,51.8,Frequent,5,4,20,4,0,0,21,Male,White,Single,,12.7
10433,Consultant,Operations,0.45,3450.79,20.9,,2,1,11,1,1,0,51,Other,Black,Single,,15.9
10434,Developer,Technology,2.92,5285.77,39.6,Frequent,3,5,11,3,1,0,36,Female,Mixed,Single,,12.7
10435,Analyst,HR,0.7,2668.3,2.9,Occasional,3,2,4,5,1,0,29,Male,White,Divorced,,18.1
10436,Consultant,Operations,2.1,4387.9,21.0,,2,3,41,4,1,0,57,Other,Asian,Divorced,,7.4
10437,Analyst,Finance,2.36,2142.92,10.7,Occasional,1,3,25,2,1,0,53,Other,Asian,Single,,27.3
10438,Operations,HR,1.0,4244.73,6.9,,5,1,31,3,1,0,58,Female,Asian,Married,,31.0
10439,Finance,HR,8.89,4231.59,44.7,,3,2,1,2,1,1,39,Male,White,Widowed,Other,20.9
10440,Analyst,Finance,5.54,6011.75,11.9,,3,2,7,5,1,1,64,Female,White,Single,,6.9
10441,Developer,Operations,3.84,2122.03,25.5,,1,4,26,3,0,0,29,Female,White,Divorced,,11.3
10442,Finance,Consulting,0.24,3278.94,15.4,,5,3,36,1,0,0,45,Female,Other,Divorced,,7.8
10443,Analyst,Finance,0.34,4987.22,4.9,,2,4,53,3,1,0,32,Female,Mixed,Widowed,,20.9
10444,Operations,Finance,2.04,4402.38,28.1,,2,2,7,5,1,0,21,Other,Other,Divorced,,3.0
10445,Finance,Finance,0.53,4216.37,12.6,Frequent,4,1,23,1,0,0,25,Other,Other,Divorced,,7.6
10446,Operations,HR,11.49,2852.64,31.1,Frequent,5,1,12,5,0,1,48,Other,Black,Widowed,Mental,21.3
10447,Analyst,Technology,0.52,3291.02,8.0,Frequent,5,5,28,3,0,0,43,Male,Black,Widowed,,15.8
10448,Operations,Consulting,2.01,5494.05,10.9,Occasional,3,1,12,5,1,1,20,Female,Asian,Single,,20.4
10449,Developer,Operations,1.36,3938.19,24.8,,4,3,57,3,1,0,56,Other,Other,Single,,16.5
10450,Analyst,Operations,3.06,4450.43,8.6,Frequent,2,5,22,1,0,0,24,Other,Black,Widowed,,18.2
10451,Analyst,Technology,0.41,3861.77,27.7,Frequent,5,3,46,3,1,0,32,Other,Other,Married,,3.6
10452,Analyst,Finance,1.69,2580.3,2.2,Frequent,5,4,14,5,1,0,37,Other,Mixed,Divorced,,28.7
10453,Consultant,Consulting,0.96,5120.57,5.9,,1,4,23,5,0,1,34,Other,Other,Single,,14.3
10454,Consultant,Operations,6.56,4603.88,17.7,,2,1,57,5,0,0,49,Male,Asian,Divorced,,20.8
10455,Consultant,Operations,0.12,6766.76,26.2,Occasional,1,5,42,2,0,1,27,Male,White,Divorced,,24.1
10456,Developer,Finance,7.35,2781.3,18.3,Occasional,4,3,22,2,1,0,33,Male,Asian,Divorced,,26.5
10457,Finance,Technology,5.37,4987.09,24.1,,5,3,9,2,1,0,43,Female,Other,Married,,12.5
10458,Operations,Consulting,1.06,2426.15,12.0,Occasional,4,2,37,4,0,0,39,Male,Other,Divorced,,14.3
10459,HR,Technology,4.67,4188.82,2.0,Frequent,1,1,4,3,0,1,32,Male,White,Divorced,,28.0
10460,Analyst,Technology,0.1,5171.81,13.3,Occasional,2,4,4,2,0,0,29,Female,Asian,Single,Other,6.4
10461,Operations,Consulting,10.22,1513.44,13.5,Frequent,5,2,30,5,1,0,56,Male,Asian,Divorced,,6.4
10462,Analyst,Consulting,2.24,3754.08,37.4,Occasional,2,4,39,5,1,1,20,Male,Other,Married,Physical,15.2
10463,Developer,Operations,1.08,3324.15,27.4,Frequent,4,4,0,2,0,0,41,Male,Mixed,Married,Mental,12.6
10464,Analyst,Operations,1.35,3157.65,6.4,Occasional,3,3,1,2,1,1,19,Other,Black,Divorced,,7.4
10465,Consultant,Consulting,0.21,4462.26,1.4,Occasional,2,4,48,5,1,0,21,Other,Other,Married,,9.9
10466,HR,HR,13.63,5344.82,15.3,,2,5,28,2,0,1,40,Female,Other,Widowed,,44.7
10467,Manager,Operations,0.12,3840.07,10.7,,2,4,57,4,1,1,40,Female,Black,Married,,19.9
10468,Analyst,HR,3.19,4246.58,49.3,Frequent,5,5,6,4,0,0,25,Female,White,Widowed,,6.8
10469,Operations,Consulting,1.75,4137.17,38.2,,4,4,28,4,0,1,59,Female,Other,Married,,13.0
10470,Consultant,Operations,8.92,4002.16,4.9,Frequent,4,2,56,1,0,1,61,Female,Mixed,Married,,27.8
10471,Manager,Technology,0.85,2692.79,26.8,,5,3,54,4,1,0,29,Other,White,Single,,15.3
10472,HR,Consulting,2.28,5330.13,23.9,,2,2,8,5,0,1,26,Other,White,Divorced,,6.9
10473,Manager,Finance,1.98,4354.23,23.2,Frequent,2,3,35,1,0,0,28,Male,White,Single,Other,28.4
10474,Consultant,HR,3.64,4473.86,81.5,Occasional,3,2,6,5,0,1,62,Male,Other,Widowed,,32.1
10475,Finance,Consulting,0.21,3032.19,15.7,Frequent,2,1,27,5,1,0,48,Other,White,Single,,7.2
10476,Finance,Consulting,0.65,3448.94,29.1,Frequent,1,4,9,2,1,1,18,Other,Asian,Single,,11.1
10477,Manager,Operations,0.72,3788.64,32.0,Frequent,2,4,15,3,0,0,52,Male,Other,Married,,11.3
10478,Developer,Operations,4.02,2159.05,21.8,,3,1,9,4,0,0,60,Male,Other,Widowed,,24.0
